"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","141","[BOOKING] - Verify user is able to partially update an existing booking using patch API","apiTests","Sat Aug 30 06:32:51 UTC 2025","passed","Sat Aug 30 06:32:51 UTC 2025","","restful-booker-module.spec.ts","",""
"","440","[BOOKING] - Verify user is able to update an existing booking using put API","apiTests","Sat Aug 30 06:32:51 UTC 2025","passed","Sat Aug 30 06:32:51 UTC 2025","","restful-booker-module.spec.ts","",""
"","445","[BOOKING] - Verify user is able to fetch all booking Ids using get API","apiTests","Sat Aug 30 06:32:50 UTC 2025","passed","Sat Aug 30 06:32:51 UTC 2025","","restful-booker-module.spec.ts","",""
"","279","[BOOKING] - Verify user is able to delete an existing booking using delete API","apiTests","Sat Aug 30 06:32:51 UTC 2025","passed","Sat Aug 30 06:32:51 UTC 2025","","restful-booker-module.spec.ts","",""
"","400","[BOOKING] - Verify user is able to fetch a booking details by Id using get API","apiTests","Sat Aug 30 06:32:50 UTC 2025","passed","Sat Aug 30 06:32:51 UTC 2025","","restful-booker-module.spec.ts","",""
"","372","[BOOKING] - Verify user is able to create new booking using post API","apiTests","Sat Aug 30 06:32:51 UTC 2025","passed","Sat Aug 30 06:32:51 UTC 2025","","restful-booker-module.spec.ts","",""
